Session History: LG AC AKB754152302 Harish3845
1,16:43:42.9,FRIEDRICH28AC,mode fan -no temp,880A341,,28,24-10-2019,1;0;1000;0|2;1000;3092;1|3;4092;9496;0|4;13588;532;1|5;14120;1488;0|6;15608;530;1|7;16138;480;0|8;16618;530;1|9;17148;480;0|10;17628;530;1|11;18158;480;0|12;18638;532;1|13;19170;1488;0|14;20658;530;1|15;21188;480;0|16;21668;530;1|17;22198;480;0|18;22678;530;1|19;23208;480;0|20;23688;530;1|21;24218;480;0|22;24698;530;1|23;25228;480;0|24;25708;530;1|25;26238;480;0|26;26718;530;1|27;27248;480;0|28;27728;532;1|29;28260;1488;0|30;29748;530;1|31;30278;480;0|32;30758;532;1|33;31290;1488;0|34;32778;530;1|35;33308;480;0|36;33788;530;1|37;34318;480;0|38;34798;530;1|39;35328;480;0|40;35808;532;1|41;36340;1488;0|42;37828;532;1|43;38360;1488;0|44;39848;530;1|45;40378;480;0|46;40858;532;1|47;41390;1488;0|48;42878;530;1|49;43408;480;0|50;43888;530;1|51;44418;480;0|52;44898;530;1|53;45428;480;0|54;45908;530;1|55;46438;480;0|56;46918;530;1|57;47448;480;0|58;47928;532;1|59;48460;1488;0|60;49948;532;1|, ,38000
1,16:43:39.1,FRIEDRICH28AC,vAuto,8813149,,28,24-10-2019,1;0;1000;0|2;1000;3092;1|3;4092;9548;0|4;13640;502;1|5;14142;1504;0|6;15646;512;1|7;16158;472;0|8;16630;512;1|9;17142;472;0|10;17614;512;1|11;18126;472;0|12;18598;502;1|13;19100;1504;0|14;20604;512;1|15;21116;472;0|16;21588;512;1|17;22100;472;0|18;22572;512;1|19;23084;472;0|20;23556;512;1|21;24068;472;0|22;24540;512;1|23;25052;472;0|24;25524;512;1|25;26036;472;0|26;26508;502;1|27;27010;1504;0|28;28514;512;1|29;29026;472;0|30;29498;512;1|31;30010;472;0|32;30482;502;1|33;30984;1504;0|34;32488;502;1|35;32990;1504;0|36;34494;512;1|37;35006;472;0|38;35478;512;1|39;35990;472;0|40;36462;512;1|41;36974;472;0|42;37446;502;1|43;37948;1504;0|44;39452;512;1|45;39964;472;0|46;40436;502;1|47;40938;1504;0|48;42442;512;1|49;42954;472;0|50;43426;512;1|51;43938;472;0|52;44410;502;1|53;44912;1504;0|54;46416;512;1|55;46928;472;0|56;47400;512;1|57;47912;472;0|58;48384;502;1|59;48886;1504;0|60;50390;502;1|, ,38000
1,16:43:37.3,FRIEDRICH28AC,v0,881309D,,28,24-10-2019,1;0;1000;0|2;1000;3096;1|3;4096;9528;0|4;13624;526;1|5;14150;1490;0|6;15640;510;1|7;16150;478;0|8;16628;510;1|9;17138;478;0|10;17616;510;1|11;18126;478;0|12;18604;526;1|13;19130;1490;0|14;20620;510;1|15;21130;478;0|16;21608;510;1|17;22118;478;0|18;22596;510;1|19;23106;478;0|20;23584;510;1|21;24094;478;0|22;24572;510;1|23;25082;478;0|24;25560;510;1|25;26070;478;0|26;26548;526;1|27;27074;1490;0|28;28564;510;1|29;29074;478;0|30;29552;510;1|31;30062;478;0|32;30540;526;1|33;31066;1490;0|34;32556;526;1|35;33082;1490;0|36;34572;510;1|37;35082;478;0|38;35560;510;1|39;36070;478;0|40;36548;510;1|41;37058;478;0|42;37536;510;1|43;38046;478;0|44;38524;526;1|45;39050;1490;0|46;40540;510;1|47;41050;478;0|48;41528;510;1|49;42038;478;0|50;42516;526;1|51;43042;1490;0|52;44532;526;1|53;45058;1490;0|54;46548;526;1|55;47074;1490;0|56;48564;510;1|57;49074;478;0|58;49552;526;1|59;50078;1490;0|60;51568;526;1|, ,38000
1,16:43:35.5,FRIEDRICH28AC,v1,881308C,,28,24-10-2019,1;0;1000;0|2;1000;3088;1|3;4088;9524;0|4;13612;504;1|5;14116;1502;0|6;15618;512;1|7;16130;486;0|8;16616;512;1|9;17128;486;0|10;17614;512;1|11;18126;486;0|12;18612;568;1|13;19180;1448;0|14;20628;512;1|15;21140;486;0|16;21626;512;1|17;22138;486;0|18;22624;512;1|19;23136;486;0|20;23622;512;1|21;24134;486;0|22;24620;512;1|23;25132;486;0|24;25618;512;1|25;26130;486;0|26;26616;504;1|27;27120;1502;0|28;28622;512;1|29;29134;486;0|30;29620;512;1|31;30132;486;0|32;30618;504;1|33;31122;1502;0|34;32624;504;1|35;33128;1502;0|36;34630;512;1|37;35142;486;0|38;35628;512;1|39;36140;486;0|40;36626;512;1|41;37138;486;0|42;37624;512;1|43;38136;486;0|44;38622;504;1|45;39126;1502;0|46;40628;512;1|47;41140;486;0|48;41626;512;1|49;42138;486;0|50;42624;512;1|51;43136;486;0|52;43622;504;1|53;44126;1502;0|54;45628;504;1|55;46132;1502;0|56;47634;512;1|57;48146;486;0|58;48632;512;1|59;49144;486;0|60;49630;504;1|, ,38000
1,16:43:32.3,FRIEDRICH28AC,v2,881307B,,28,24-10-2019,1;0;1000;0|2;1000;3076;1|3;4076;9576;0|4;13652;518;1|5;14170;1500;0|6;15670;504;1|7;16174;482;0|8;16656;504;1|9;17160;482;0|10;17642;504;1|11;18146;482;0|12;18628;518;1|13;19146;1500;0|14;20646;504;1|15;21150;482;0|16;21632;504;1|17;22136;482;0|18;22618;504;1|19;23122;482;0|20;23604;504;1|21;24108;482;0|22;24590;504;1|23;25094;482;0|24;25576;504;1|25;26080;482;0|26;26562;518;1|27;27080;1500;0|28;28580;504;1|29;29084;482;0|30;29566;504;1|31;30070;482;0|32;30552;518;1|33;31070;1500;0|34;32570;518;1|35;33088;1500;0|36;34588;504;1|37;35092;482;0|38;35574;504;1|39;36078;482;0|40;36560;504;1|41;37064;482;0|42;37546;504;1|43;38050;482;0|44;38532;504;1|45;39036;482;0|46;39518;518;1|47;40036;1500;0|48;41536;518;1|49;42054;1500;0|50;43554;518;1|51;44072;1500;0|52;45572;518;1|53;46090;1500;0|54;47590;504;1|55;48094;482;0|56;48576;518;1|57;49094;1500;0|58;50594;518;1|59;51112;1500;0|60;52612;518;1|, ,38000
1,16:43:17.5,FRIEDRICH28AC,dry on v3,8801993,,28,24-10-2019,1;0;1000;0|2;1000;3084;1|3;4084;9520;0|4;13604;514;1|5;14118;1504;0|6;15622;516;1|7;16138;468;0|8;16606;516;1|9;17122;468;0|10;17590;516;1|11;18106;468;0|12;18574;528;1|13;19102;1456;0|14;20558;516;1|15;21074;468;0|16;21542;516;1|17;22058;468;0|18;22526;516;1|19;23042;468;0|20;23510;516;1|21;24026;468;0|22;24494;516;1|23;25010;468;0|24;25478;516;1|25;25994;468;0|26;26462;516;1|27;26978;468;0|28;27446;516;1|29;27962;468;0|30;28430;516;1|31;28946;468;0|32;29414;516;1|33;29930;468;0|34;30398;514;1|35;30912;1504;0|36;32416;514;1|37;32930;1504;0|38;34434;516;1|39;34950;468;0|40;35418;516;1|41;35934;468;0|42;36402;514;1|43;36916;1504;0|44;38420;514;1|45;38934;1504;0|46;40438;516;1|47;40954;468;0|48;41422;516;1|49;41938;468;0|50;42406;514;1|51;42920;1504;0|52;44424;516;1|53;44940;468;0|54;45408;516;1|55;45924;468;0|56;46392;514;1|57;46906;1504;0|58;48410;514;1|59;48924;1504;0|60;50428;514;1|, ,38000
1,16:43:14.2,FRIEDRICH28AC,off,88C0051,,28,24-10-2019,1;0;1000;0|2;1000;3104;1|3;4104;9552;0|4;13656;534;1|5;14190;1492;0|6;15682;516;1|7;16198;470;0|8;16668;516;1|9;17184;470;0|10;17654;516;1|11;18170;470;0|12;18640;534;1|13;19174;1492;0|14;20666;516;1|15;21182;470;0|16;21652;516;1|17;22168;470;0|18;22638;516;1|19;23154;470;0|20;23624;534;1|21;24158;1492;0|22;25650;534;1|23;26184;1492;0|24;27676;516;1|25;28192;470;0|26;28662;516;1|27;29178;470;0|28;29648;516;1|29;30164;470;0|30;30634;516;1|31;31150;470;0|32;31620;516;1|33;32136;470;0|34;32606;516;1|35;33122;470;0|36;33592;516;1|37;34108;470;0|38;34578;516;1|39;35094;470;0|40;35564;516;1|41;36080;470;0|42;36550;516;1|43;37066;470;0|44;37536;516;1|45;38052;470;0|46;38522;534;1|47;39056;1492;0|48;40548;516;1|49;41064;470;0|50;41534;534;1|51;42068;1492;0|52;43560;516;1|53;44076;470;0|54;44546;516;1|55;45062;470;0|56;45532;516;1|57;46048;470;0|58;46518;534;1|59;47052;1492;0|60;48544;534;1|, ,38000
1,16:43:12.2,FRIEDRICH28AC,v3,881306A,,28,24-10-2019,1;0;1000;0|2;1000;3080;1|3;4080;9564;0|4;13644;530;1|5;14174;1480;0|6;15654;512;1|7;16166;472;0|8;16638;512;1|9;17150;472;0|10;17622;512;1|11;18134;472;0|12;18606;530;1|13;19136;1480;0|14;20616;512;1|15;21128;472;0|16;21600;512;1|17;22112;472;0|18;22584;512;1|19;23096;472;0|20;23568;512;1|21;24080;472;0|22;24552;512;1|23;25064;472;0|24;25536;512;1|25;26048;472;0|26;26520;530;1|27;27050;1480;0|28;28530;512;1|29;29042;472;0|30;29514;512;1|31;30026;472;0|32;30498;530;1|33;31028;1480;0|34;32508;530;1|35;33038;1480;0|36;34518;512;1|37;35030;472;0|38;35502;512;1|39;36014;472;0|40;36486;512;1|41;36998;472;0|42;37470;512;1|43;37982;472;0|44;38454;512;1|45;38966;472;0|46;39438;530;1|47;39968;1480;0|48;41448;530;1|49;41978;1480;0|50;43458;512;1|51;43970;472;0|52;44442;530;1|53;44972;1480;0|54;46452;512;1|55;46964;472;0|56;47436;530;1|57;47966;1480;0|58;49446;512;1|59;49958;472;0|60;50430;530;1|, ,38000
1,16:43:09.2,FRIEDRICH28AC,v4,8813059,,28,24-10-2019,1;0;1000;0|2;1000;3088;1|3;4088;9508;0|4;13596;532;1|5;14128;1492;0|6;15620;516;1|7;16136;470;0|8;16606;516;1|9;17122;470;0|10;17592;516;1|11;18108;470;0|12;18578;532;1|13;19110;1492;0|14;20602;516;1|15;21118;470;0|16;21588;516;1|17;22104;470;0|18;22574;516;1|19;23090;470;0|20;23560;516;1|21;24076;470;0|22;24546;516;1|23;25062;470;0|24;25532;516;1|25;26048;470;0|26;26518;532;1|27;27050;1492;0|28;28542;516;1|29;29058;470;0|30;29528;516;1|31;30044;470;0|32;30514;532;1|33;31046;1492;0|34;32538;532;1|35;33070;1492;0|36;34562;516;1|37;35078;470;0|38;35548;516;1|39;36064;470;0|40;36534;516;1|41;37050;470;0|42;37520;516;1|43;38036;470;0|44;38506;516;1|45;39022;470;0|46;39492;532;1|47;40024;1492;0|48;41516;516;1|49;42032;470;0|50;42502;532;1|51;43034;1492;0|52;44526;532;1|53;45058;1492;0|54;46550;516;1|55;47066;470;0|56;47536;516;1|57;48052;470;0|58;48522;532;1|59;49054;1492;0|60;50546;532;1|, ,38000
1,16:43:05.2,FRIEDRICH28AC,v5,8813048,,28,24-10-2019,1;0;1000;0|2;1000;3092;1|3;4092;9556;0|4;13648;502;1|5;14150;1496;0|6;15646;514;1|7;16160;474;0|8;16634;514;1|9;17148;474;0|10;17622;514;1|11;18136;474;0|12;18610;502;1|13;19112;1496;0|14;20608;514;1|15;21122;474;0|16;21596;514;1|17;22110;474;0|18;22584;514;1|19;23098;474;0|20;23572;514;1|21;24086;474;0|22;24560;514;1|23;25074;474;0|24;25548;514;1|25;26062;474;0|26;26536;502;1|27;27038;1496;0|28;28534;514;1|29;29048;474;0|30;29522;514;1|31;30036;474;0|32;30510;502;1|33;31012;1496;0|34;32508;502;1|35;33010;1496;0|36;34506;514;1|37;35020;474;0|38;35494;514;1|39;36008;474;0|40;36482;514;1|41;36996;474;0|42;37470;514;1|43;37984;474;0|44;38458;514;1|45;38972;474;0|46;39446;502;1|47;39948;1496;0|48;41444;514;1|49;41958;474;0|50;42432;514;1|51;42946;474;0|52;43420;502;1|53;43922;1496;0|54;45418;514;1|55;45932;474;0|56;46406;514;1|57;46920;474;0|58;47394;514;1|59;47908;474;0|60;48382;502;1|, ,38000
1,16:43:00.2,FRIEDRICH28AC,d f2,880999B,,28,24-10-2019,1;0;1000;0|2;1000;3032;1|3;4032;9524;0|4;13556;524;1|5;14080;1490;0|6;15570;502;1|7;16072;496;0|8;16568;502;1|9;17070;496;0|10;17566;502;1|11;18068;496;0|12;18564;524;1|13;19088;1490;0|14;20578;502;1|15;21080;496;0|16;21576;502;1|17;22078;496;0|18;22574;502;1|19;23076;496;0|20;23572;502;1|21;24074;496;0|22;24570;502;1|23;25072;496;0|24;25568;502;1|25;26070;496;0|26;26566;502;1|27;27068;496;0|28;27564;524;1|29;28088;1490;0|30;29578;502;1|31;30080;496;0|32;30576;502;1|33;31078;496;0|34;31574;466;1|35;32040;1534;0|36;33574;524;1|37;34098;1490;0|38;35588;502;1|39;36090;496;0|40;36586;502;1|41;37088;496;0|42;37584;524;1|43;38108;1490;0|44;39598;524;1|45;40122;1490;0|46;41612;502;1|47;42114;496;0|48;42610;502;1|49;43112;496;0|50;43608;466;1|51;44074;1534;0|52;45608;524;1|53;46132;1490;0|54;47622;502;1|55;48124;496;0|56;48620;524;1|57;49144;1490;0|58;50634;524;1|59;51158;1490;0|60;52648;524;1|, ,38000
1,16:42:53.8,FRIEDRICH28AC,d f1,8809902,,28,24-10-2019,1;0;1000;0|2;1000;3084;1|3;4084;9536;0|4;13620;508;1|5;14128;1556;0|6;15684;518;1|7;16202;470;0|8;16672;518;1|9;17190;470;0|10;17660;518;1|11;18178;470;0|12;18648;524;1|13;19172;1456;0|14;20628;518;1|15;21146;470;0|16;21616;518;1|17;22134;470;0|18;22604;518;1|19;23122;470;0|20;23592;518;1|21;24110;470;0|22;24580;518;1|23;25098;470;0|24;25568;518;1|25;26086;470;0|26;26556;518;1|27;27074;470;0|28;27544;524;1|29;28068;1456;0|30;29524;518;1|31;30042;470;0|32;30512;518;1|33;31030;470;0|34;31500;524;1|35;32024;1456;0|36;33480;524;1|37;34004;1456;0|38;35460;518;1|39;35978;470;0|40;36448;518;1|41;36966;470;0|42;37436;508;1|43;37944;1556;0|44;39500;518;1|45;40018;470;0|46;40488;518;1|47;41006;470;0|48;41476;518;1|49;41994;470;0|50;42464;518;1|51;42982;470;0|52;43452;518;1|53;43970;470;0|54;44440;518;1|55;44958;470;0|56;45428;524;1|57;45952;1456;0|58;47408;518;1|59;47926;470;0|60;48396;508;1|, ,38000
1,16:42:48.9,FRIEDRICH28AC,d fA,8809957,,28,24-10-2019,1;0;1000;0|2;1000;3204;1|3;4204;9556;0|4;13760;528;1|5;14288;1488;0|6;15776;512;1|7;16288;478;0|8;16766;512;1|9;17278;478;0|10;17756;512;1|11;18268;478;0|12;18746;528;1|13;19274;1488;0|14;20762;512;1|15;21274;478;0|16;21752;512;1|17;22264;478;0|18;22742;512;1|19;23254;478;0|20;23732;512;1|21;24244;478;0|22;24722;512;1|23;25234;478;0|24;25712;512;1|25;26224;478;0|26;26702;512;1|27;27214;478;0|28;27692;528;1|29;28220;1488;0|30;29708;512;1|31;30220;478;0|32;30698;512;1|33;31210;478;0|34;31688;528;1|35;32216;1488;0|36;33704;528;1|37;34232;1488;0|38;35720;512;1|39;36232;478;0|40;36710;512;1|41;37222;478;0|42;37700;528;1|43;38228;1488;0|44;39716;512;1|45;40228;478;0|46;40706;528;1|47;41234;1488;0|48;42722;512;1|49;43234;478;0|50;43712;528;1|51;44240;1488;0|52;45728;512;1|53;46240;478;0|54;46718;528;1|55;47246;1488;0|56;48734;528;1|57;49262;1488;0|58;50750;528;1|59;51278;1488;0|60;52766;528;1|, ,38000
1,16:42:45.0,FRIEDRICH28AC,d f5,8809946,,28,24-10-2019,1;0;1000;0|2;1000;3092;1|3;4092;9508;0|4;13600;502;1|5;14102;1520;0|6;15622;512;1|7;16134;472;0|8;16606;512;1|9;17118;472;0|10;17590;512;1|11;18102;472;0|12;18574;560;1|13;19134;1452;0|14;20586;512;1|15;21098;472;0|16;21570;512;1|17;22082;472;0|18;22554;512;1|19;23066;472;0|20;23538;512;1|21;24050;472;0|22;24522;512;1|23;25034;472;0|24;25506;512;1|25;26018;472;0|26;26490;512;1|27;27002;472;0|28;27474;502;1|29;27976;1520;0|30;29496;512;1|31;30008;472;0|32;30480;512;1|33;30992;472;0|34;31464;560;1|35;32024;1452;0|36;33476;560;1|37;34036;1452;0|38;35488;512;1|39;36000;472;0|40;36472;512;1|41;36984;472;0|42;37456;502;1|43;37958;1520;0|44;39478;512;1|45;39990;472;0|46;40462;502;1|47;40964;1520;0|48;42484;512;1|49;42996;472;0|50;43468;512;1|51;43980;472;0|52;44452;512;1|53;44964;472;0|54;45436;502;1|55;45938;1520;0|56;47458;502;1|57;47960;1520;0|58;49480;512;1|59;49992;472;0|60;50464;502;1|, ,38000
1,16:42:40.1,FRIEDRICH28AC,d f4,88099AC,,28,24-10-2019,1;0;1000;0|2;1000;3104;1|3;4104;9500;0|4;13604;532;1|5;14136;1504;0|6;15640;502;1|7;16142;488;0|8;16630;502;1|9;17132;488;0|10;17620;502;1|11;18122;488;0|12;18610;532;1|13;19142;1504;0|14;20646;502;1|15;21148;488;0|16;21636;502;1|17;22138;488;0|18;22626;502;1|19;23128;488;0|20;23616;502;1|21;24118;488;0|22;24606;502;1|23;25108;488;0|24;25596;502;1|25;26098;488;0|26;26586;502;1|27;27088;488;0|28;27576;532;1|29;28108;1504;0|30;29612;502;1|31;30114;488;0|32;30602;502;1|33;31104;488;0|34;31592;532;1|35;32124;1504;0|36;33628;532;1|37;34160;1504;0|38;35664;502;1|39;36166;488;0|40;36654;502;1|41;37156;488;0|42;37644;532;1|43;38176;1504;0|44;39680;532;1|45;40212;1504;0|46;41716;502;1|47;42218;488;0|48;42706;532;1|49;43238;1504;0|50;44742;502;1|51;45244;488;0|52;45732;532;1|53;46264;1504;0|54;47768;532;1|55;48300;1504;0|56;49804;502;1|57;50306;488;0|58;50794;502;1|59;51296;488;0|60;51784;532;1|, ,38000
1,16:42:36.7,FRIEDRICH28AC,d f3,8809924,,28,24-10-2019,1;0;1000;0|2;1000;3080;1|3;4080;9524;0|4;13604;500;1|5;14104;1522;0|6;15626;494;1|7;16120;500;0|8;16620;494;1|9;17114;500;0|10;17614;494;1|11;18108;500;0|12;18608;500;1|13;19108;1522;0|14;20630;494;1|15;21124;500;0|16;21624;494;1|17;22118;500;0|18;22618;494;1|19;23112;500;0|20;23612;494;1|21;24106;500;0|22;24606;494;1|23;25100;500;0|24;25600;494;1|25;26094;500;0|26;26594;494;1|27;27088;500;0|28;27588;500;1|29;28088;1522;0|30;29610;494;1|31;30104;500;0|32;30604;494;1|33;31098;500;0|34;31598;500;1|35;32098;1522;0|36;33620;500;1|37;34120;1522;0|38;35642;494;1|39;36136;500;0|40;36636;494;1|41;37130;500;0|42;37630;500;1|43;38130;1522;0|44;39652;494;1|45;40146;500;0|46;40646;494;1|47;41140;500;0|48;41640;500;1|49;42140;1522;0|50;43662;494;1|51;44156;500;0|52;44656;494;1|53;45150;500;0|54;45650;500;1|55;46150;1522;0|56;47672;494;1|57;48166;500;0|58;48666;494;1|59;49160;500;0|60;49660;500;1|, ,38000
1,16:42:32.5,FRIEDRICH28AC,d f2,880999B,,28,24-10-2019,1;0;1000;0|2;1000;3040;1|3;4040;9560;0|4;13600;516;1|5;14116;1502;0|6;15618;490;1|7;16108;502;0|8;16610;490;1|9;17100;502;0|10;17602;490;1|11;18092;502;0|12;18594;516;1|13;19110;1502;0|14;20612;490;1|15;21102;502;0|16;21604;490;1|17;22094;502;0|18;22596;490;1|19;23086;502;0|20;23588;490;1|21;24078;502;0|22;24580;490;1|23;25070;502;0|24;25572;490;1|25;26062;502;0|26;26564;490;1|27;27054;502;0|28;27556;516;1|29;28072;1502;0|30;29574;490;1|31;30064;502;0|32;30566;490;1|33;31056;502;0|34;31558;516;1|35;32074;1502;0|36;33576;516;1|37;34092;1502;0|38;35594;490;1|39;36084;502;0|40;36586;490;1|41;37076;502;0|42;37578;516;1|43;38094;1502;0|44;39596;516;1|45;40112;1502;0|46;41614;490;1|47;42104;502;0|48;42606;490;1|49;43096;502;0|50;43598;516;1|51;44114;1502;0|52;45616;516;1|53;46132;1502;0|54;47634;490;1|55;48124;502;0|56;48626;516;1|57;49142;1502;0|58;50644;516;1|59;51160;1502;0|60;52662;516;1|, ,38000
1,16:42:24.6,FRIEDRICH28AC,mode dry no temp,8809902,,28,24-10-2019,1;0;1000;0|2;1000;3116;1|3;4116;9524;0|4;13640;520;1|5;14160;1508;0|6;15668;514;1|7;16182;490;0|8;16672;514;1|9;17186;490;0|10;17676;514;1|11;18190;490;0|12;18680;520;1|13;19200;1508;0|14;20708;514;1|15;21222;490;0|16;21712;514;1|17;22226;490;0|18;22716;514;1|19;23230;490;0|20;23720;514;1|21;24234;490;0|22;24724;514;1|23;25238;490;0|24;25728;514;1|25;26242;490;0|26;26732;514;1|27;27246;490;0|28;27736;520;1|29;28256;1508;0|30;29764;514;1|31;30278;490;0|32;30768;514;1|33;31282;490;0|34;31772;520;1|35;32292;1508;0|36;33800;520;1|37;34320;1508;0|38;35828;514;1|39;36342;490;0|40;36832;514;1|41;37346;490;0|42;37836;520;1|43;38356;1508;0|44;39864;514;1|45;40378;490;0|46;40868;514;1|47;41382;490;0|48;41872;514;1|49;42386;490;0|50;42876;514;1|51;43390;490;0|52;43880;514;1|53;44394;490;0|54;44884;514;1|55;45398;490;0|56;45888;520;1|57;46408;1508;0|58;47916;514;1|59;48430;490;0|60;48920;520;1|, ,38000
1,16:40:26.5,FRIEDRICH28AC,on AI,880325A,,28,24-10-2019,1;0;1000;0|2;1000;3040;1|3;4040;9572;0|4;13612;508;1|5;14120;1516;0|6;15636;516;1|7;16152;470;0|8;16622;516;1|9;17138;470;0|10;17608;516;1|11;18124;470;0|12;18594;540;1|13;19134;1456;0|14;20590;516;1|15;21106;470;0|16;21576;516;1|17;22092;470;0|18;22562;516;1|19;23078;470;0|20;23548;516;1|21;24064;470;0|22;24534;516;1|23;25050;470;0|24;25520;516;1|25;26036;470;0|26;26506;516;1|27;27022;470;0|28;27492;516;1|29;28008;470;0|30;28478;516;1|31;28994;470;0|32;29464;508;1|33;29972;1516;0|34;31488;508;1|35;31996;1516;0|36;33512;516;1|37;34028;470;0|38;34498;516;1|39;35014;470;0|40;35484;508;1|41;35992;1516;0|42;37508;516;1|43;38024;470;0|44;38494;516;1|45;39010;470;0|46;39480;508;1|47;39988;1516;0|48;41504;516;1|49;42020;470;0|50;42490;508;1|51;42998;1516;0|52;44514;540;1|53;45054;1456;0|54;46510;516;1|55;47026;470;0|56;47496;508;1|57;48004;1516;0|58;49520;516;1|59;50036;470;0|60;50506;508;1|, ,38000
1,16:40:23.3,FRIEDRICH28AC,off,88C0051,,28,24-10-2019,1;0;1000;0|2;1000;3120;1|3;4120;9532;0|4;13652;520;1|5;14172;1494;0|6;15666;520;1|7;16186;482;0|8;16668;520;1|9;17188;482;0|10;17670;520;1|11;18190;482;0|12;18672;520;1|13;19192;1494;0|14;20686;520;1|15;21206;482;0|16;21688;520;1|17;22208;482;0|18;22690;520;1|19;23210;482;0|20;23692;520;1|21;24212;1494;0|22;25706;520;1|23;26226;1494;0|24;27720;520;1|25;28240;482;0|26;28722;520;1|27;29242;482;0|28;29724;520;1|29;30244;482;0|30;30726;520;1|31;31246;482;0|32;31728;520;1|33;32248;482;0|34;32730;520;1|35;33250;482;0|36;33732;520;1|37;34252;482;0|38;34734;520;1|39;35254;482;0|40;35736;520;1|41;36256;482;0|42;36738;520;1|43;37258;482;0|44;37740;520;1|45;38260;482;0|46;38742;520;1|47;39262;1494;0|48;40756;520;1|49;41276;482;0|50;41758;520;1|51;42278;1494;0|52;43772;520;1|53;44292;482;0|54;44774;520;1|55;45294;482;0|56;45776;520;1|57;46296;482;0|58;46778;520;1|59;47298;1494;0|60;48792;520;1|, ,38000
1,16:40:02.8,FRIEDRICH28AC,0temp,880B252,,28,24-10-2019,1;0;1000;0|2;1000;3096;1|3;4096;9552;0|4;13648;512;1|5;14160;1504;0|6;15664;514;1|7;16178;474;0|8;16652;514;1|9;17166;474;0|10;17640;514;1|11;18154;474;0|12;18628;512;1|13;19140;1504;0|14;20644;514;1|15;21158;474;0|16;21632;514;1|17;22146;474;0|18;22620;514;1|19;23134;474;0|20;23608;514;1|21;24122;474;0|22;24596;514;1|23;25110;474;0|24;25584;514;1|25;26098;474;0|26;26572;514;1|27;27086;474;0|28;27560;512;1|29;28072;1504;0|30;29576;514;1|31;30090;474;0|32;30564;512;1|33;31076;1504;0|34;32580;512;1|35;33092;1504;0|36;34596;514;1|37;35110;474;0|38;35584;514;1|39;36098;474;0|40;36572;512;1|41;37084;1504;0|42;38588;514;1|43;39102;474;0|44;39576;514;1|45;40090;474;0|46;40564;512;1|47;41076;1504;0|48;42580;514;1|49;43094;474;0|50;43568;512;1|51;44080;1504;0|52;45584;514;1|53;46098;474;0|54;46572;514;1|55;47086;474;0|56;47560;512;1|57;48072;1504;0|58;49576;514;1|59;50090;474;0|60;50564;512;1|, ,38000
1,16:39:56.5,FRIEDRICH28AC,+2temp,880B454,,28,24-10-2019,1;0;1000;0|2;1000;3080;1|3;4080;9512;0|4;13592;502;1|5;14094;1514;0|6;15608;514;1|7;16122;476;0|8;16598;514;1|9;17112;476;0|10;17588;514;1|11;18102;476;0|12;18578;502;1|13;19080;1514;0|14;20594;514;1|15;21108;476;0|16;21584;514;1|17;22098;476;0|18;22574;514;1|19;23088;476;0|20;23564;514;1|21;24078;476;0|22;24554;514;1|23;25068;476;0|24;25544;514;1|25;26058;476;0|26;26534;514;1|27;27048;476;0|28;27524;502;1|29;28026;1514;0|30;29540;514;1|31;30054;476;0|32;30530;502;1|33;31032;1514;0|34;32546;552;1|35;33098;1452;0|36;34550;514;1|37;35064;476;0|38;35540;502;1|39;36042;1514;0|40;37556;514;1|41;38070;476;0|42;38546;514;1|43;39060;476;0|44;39536;514;1|45;40050;476;0|46;40526;502;1|47;41028;1514;0|48;42542;514;1|49;43056;476;0|50;43532;502;1|51;44034;1514;0|52;45548;514;1|53;46062;476;0|54;46538;502;1|55;47040;1514;0|56;48554;514;1|57;49068;476;0|58;49544;514;1|59;50058;476;0|60;50534;502;1|, ,38000
1,16:39:54.9,FRIEDRICH28AC,+1emp,880B353,,28,24-10-2019,1;0;1000;0|2;1000;3068;1|3;4068;9552;0|4;13620;520;1|5;14140;1496;0|6;15636;506;1|7;16142;480;0|8;16622;506;1|9;17128;480;0|10;17608;506;1|11;18114;480;0|12;18594;520;1|13;19114;1496;0|14;20610;506;1|15;21116;480;0|16;21596;506;1|17;22102;480;0|18;22582;506;1|19;23088;480;0|20;23568;506;1|21;24074;480;0|22;24554;506;1|23;25060;480;0|24;25540;506;1|25;26046;480;0|26;26526;506;1|27;27032;480;0|28;27512;520;1|29;28032;1496;0|30;29528;506;1|31;30034;480;0|32;30514;520;1|33;31034;1496;0|34;32530;520;1|35;33050;1496;0|36;34546;506;1|37;35052;480;0|38;35532;506;1|39;36038;480;0|40;36518;520;1|41;37038;1496;0|42;38534;520;1|43;39054;1496;0|44;40550;506;1|45;41056;480;0|46;41536;520;1|47;42056;1496;0|48;43552;506;1|49;44058;480;0|50;44538;520;1|51;45058;1496;0|52;46554;506;1|53;47060;480;0|54;47540;506;1|55;48046;480;0|56;48526;520;1|57;49046;1496;0|58;50542;520;1|59;51062;1496;0|60;52558;520;1|, ,38000
